timestamp,label,container,cpu_percent,mem_usage,mem_percent,net_io,block_io
2026-07-19T15:40:20,rest-postgres_c10_p100_t1,infrastructure-grpc-redis-1,0.07%,27.17MiB / 7.606GiB,0.35%,4.49kB / 3.93kB,0B / 0B
2026-07-19T15:40:20,rest-postgres_c10_p100_t1,infrastructure-rest-redis-1,0.11%,44.11MiB / 7.606GiB,0.57%,4.26kB / 13.9kB,0B / 0B
2026-07-19T15:40:20,rest-postgres_c10_p100_t1,infrastructure-grpc-mongo-1,0.20%,29.41MiB / 7.606GiB,0.38%,6.75kB / 5.98kB,0B / 0B
2026-07-19T15:40:20,rest-postgres_c10_p100_t1,infrastructure-grafana-1,0.03%,54.15MiB / 7.606GiB,0.70%,21.6kB / 3.57kB,1.26MB / 22.8MB
2026-07-19T15:40:20,rest-postgres_c10_p100_t1,infrastructure-rest-mongo-1,0.51%,47.79MiB / 7.606GiB,0.61%,6.82kB / 23.8kB,0B / 0B
2026-07-19T15:40:20,rest-postgres_c10_p100_t1,infrastructure-grpc-postgres-1,0.07%,25.44MiB / 7.606GiB,0.33%,6.62kB / 5.6kB,0B / 0B
2026-07-19T15:40:20,rest-postgres_c10_p100_t1,infrastructure-rest-postgres-1,17.72%,44.2MiB / 7.606GiB,0.57%,174kB / 181kB,0B / 0B
2026-07-19T15:40:20,rest-postgres_c10_p100_t1,infrastructure-prometheus-1,0.24%,24.57MiB / 7.606GiB,0.32%,59.8kB / 9.53kB,0B / 32.8kB
2026-07-19T15:40:20,rest-postgres_c10_p100_t1,infrastructure-postgres-1,8.61%,55.19MiB / 7.606GiB,0.71%,89.6kB / 85.8kB,0B / 53.6MB
2026-07-19T15:40:20,rest-postgres_c10_p100_t1,infrastructure-redis-1,0.45%,3.391MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:20,rest-postgres_c10_p100_t1,infrastructure-mongo-1,0.46%,73.5MiB / 7.606GiB,0.94%,9.05kB / 5.58kB,0B / 254kB
2026-07-19T15:40:22,rest-postgres_c10_p100_t1,infrastructure-grpc-redis-1,0.02%,27.17MiB / 7.606GiB,0.35%,5.38kB / 5.4kB,0B / 0B
2026-07-19T15:40:22,rest-postgres_c10_p100_t1,infrastructure-rest-redis-1,0.16%,44.12MiB / 7.606GiB,0.57%,4.75kB / 21.7kB,0B / 0B
2026-07-19T15:40:22,rest-postgres_c10_p100_t1,infrastructure-grpc-mongo-1,0.05%,29.41MiB / 7.606GiB,0.38%,7.64kB / 7.46kB,0B / 0B
2026-07-19T15:40:22,rest-postgres_c10_p100_t1,infrastructure-grafana-1,0.06%,54.15MiB / 7.606GiB,0.70%,21.6kB / 3.57kB,1.26MB / 22.8MB
2026-07-19T15:40:22,rest-postgres_c10_p100_t1,infrastructure-rest-mongo-1,0.20%,47.79MiB / 7.606GiB,0.61%,6.82kB / 23.8kB,0B / 0B
2026-07-19T15:40:22,rest-postgres_c10_p100_t1,infrastructure-grpc-postgres-1,0.03%,25.44MiB / 7.606GiB,0.33%,6.62kB / 5.6kB,0B / 0B
2026-07-19T15:40:22,rest-postgres_c10_p100_t1,infrastructure-rest-postgres-1,29.68%,44.3MiB / 7.606GiB,0.57%,581kB / 582kB,0B / 0B
2026-07-19T15:40:22,rest-postgres_c10_p100_t1,infrastructure-prometheus-1,0.13%,25.39MiB / 7.606GiB,0.33%,70.5kB / 11.8kB,0B / 32.8kB
2026-07-19T15:40:22,rest-postgres_c10_p100_t1,infrastructure-postgres-1,16.05%,56.48MiB / 7.606GiB,0.73%,280kB / 305kB,0B / 54.8MB
2026-07-19T15:40:22,rest-postgres_c10_p100_t1,infrastructure-redis-1,3.34%,3.395MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:22,rest-postgres_c10_p100_t1,infrastructure-mongo-1,0.43%,73.54MiB / 7.606GiB,0.94%,9.05kB / 5.58kB,0B / 254kB
2026-07-19T15:40:24,rest-postgres_c10_p100_t1,infrastructure-grpc-redis-1,0.07%,27.17MiB / 7.606GiB,0.35%,5.38kB / 5.4kB,0B / 807kB
2026-07-19T15:40:24,rest-postgres_c10_p100_t1,infrastructure-rest-redis-1,0.29%,44.12MiB / 7.606GiB,0.57%,4.75kB / 21.7kB,0B / 930kB
2026-07-19T15:40:24,rest-postgres_c10_p100_t1,infrastructure-grpc-mongo-1,0.11%,29.41MiB / 7.606GiB,0.38%,7.64kB / 7.46kB,0B / 946kB
2026-07-19T15:40:24,rest-postgres_c10_p100_t1,infrastructure-grafana-1,0.13%,54.73MiB / 7.606GiB,0.70%,21.6kB / 3.57kB,1.26MB / 22.8MB
2026-07-19T15:40:24,rest-postgres_c10_p100_t1,infrastructure-rest-mongo-1,0.30%,47.79MiB / 7.606GiB,0.61%,6.82kB / 23.8kB,0B / 1.01MB
2026-07-19T15:40:24,rest-postgres_c10_p100_t1,infrastructure-grpc-postgres-1,0.08%,25.43MiB / 7.606GiB,0.33%,7.51kB / 7.08kB,0B / 811kB
2026-07-19T15:40:24,rest-postgres_c10_p100_t1,infrastructure-rest-postgres-1,55.22%,44.23MiB / 7.606GiB,0.57%,989kB / 988kB,0B / 930kB
2026-07-19T15:40:24,rest-postgres_c10_p100_t1,infrastructure-prometheus-1,0.00%,25.4MiB / 7.606GiB,0.33%,82.2kB / 13.2kB,0B / 32.8kB
2026-07-19T15:40:24,rest-postgres_c10_p100_t1,infrastructure-postgres-1,20.18%,55MiB / 7.606GiB,0.71%,463kB / 525kB,0B / 56.7MB
2026-07-19T15:40:24,rest-postgres_c10_p100_t1,infrastructure-redis-1,0.68%,3.391MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:24,rest-postgres_c10_p100_t1,infrastructure-mongo-1,78.65%,222.1MiB / 7.606GiB,2.85%,9.05kB / 5.58kB,0B / 279kB
2026-07-19T15:40:27,rest-postgres_c10_p100_t1,infrastructure-grpc-redis-1,0.52%,27.18MiB / 7.606GiB,0.35%,6.28kB / 6.88kB,0B / 807kB
2026-07-19T15:40:27,rest-postgres_c10_p100_t1,infrastructure-rest-redis-1,0.94%,44.12MiB / 7.606GiB,0.57%,5.24kB / 29.4kB,0B / 930kB
2026-07-19T15:40:27,rest-postgres_c10_p100_t1,infrastructure-grpc-mongo-1,0.50%,29.42MiB / 7.606GiB,0.38%,8.54kB / 8.93kB,0B / 946kB
2026-07-19T15:40:27,rest-postgres_c10_p100_t1,infrastructure-grafana-1,0.23%,54.73MiB / 7.606GiB,0.70%,21.6kB / 3.57kB,1.26MB / 22.8MB
2026-07-19T15:40:27,rest-postgres_c10_p100_t1,infrastructure-rest-mongo-1,0.40%,47.8MiB / 7.606GiB,0.61%,7.31kB / 31.5kB,0B / 1.01MB
2026-07-19T15:40:27,rest-postgres_c10_p100_t1,infrastructure-grpc-postgres-1,0.12%,25.43MiB / 7.606GiB,0.33%,7.51kB / 7.08kB,0B / 811kB
2026-07-19T15:40:27,rest-postgres_c10_p100_t1,infrastructure-rest-postgres-1,65.50%,44.29MiB / 7.606GiB,0.57%,1.4MB / 1.38MB,0B / 930kB
2026-07-19T15:40:27,rest-postgres_c10_p100_t1,infrastructure-prometheus-1,2.38%,26.44MiB / 7.606GiB,0.34%,101kB / 16kB,0B / 32.8kB
2026-07-19T15:40:27,rest-postgres_c10_p100_t1,infrastructure-postgres-1,21.86%,55.3MiB / 7.606GiB,0.71%,643kB / 743kB,0B / 58.7MB
2026-07-19T15:40:27,rest-postgres_c10_p100_t1,infrastructure-redis-1,0.93%,3.395MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:27,rest-postgres_c10_p100_t1,infrastructure-mongo-1,1.04%,73.65MiB / 7.606GiB,0.95%,9.05kB / 5.58kB,0B / 279kB
2026-07-19T15:40:29,rest-postgres_c10_p100_t1,infrastructure-grpc-redis-1,0.08%,27.18MiB / 7.606GiB,0.35%,6.28kB / 6.88kB,0B / 807kB
2026-07-19T15:40:29,rest-postgres_c10_p100_t1,infrastructure-rest-redis-1,0.16%,44.12MiB / 7.606GiB,0.57%,5.24kB / 29.4kB,0B / 930kB
2026-07-19T15:40:29,rest-postgres_c10_p100_t1,infrastructure-grpc-mongo-1,0.14%,29.42MiB / 7.606GiB,0.38%,8.54kB / 8.93kB,0B / 946kB
2026-07-19T15:40:29,rest-postgres_c10_p100_t1,infrastructure-grafana-1,0.25%,54.73MiB / 7.606GiB,0.70%,21.6kB / 3.57kB,1.26MB / 22.8MB
2026-07-19T15:40:29,rest-postgres_c10_p100_t1,infrastructure-rest-mongo-1,0.22%,47.8MiB / 7.606GiB,0.61%,7.31kB / 31.5kB,0B / 1.01MB
2026-07-19T15:40:29,rest-postgres_c10_p100_t1,infrastructure-grpc-postgres-1,0.42%,25.44MiB / 7.606GiB,0.33%,8.41kB / 8.55kB,0B / 811kB
2026-07-19T15:40:29,rest-postgres_c10_p100_t1,infrastructure-rest-postgres-1,47.63%,44.1MiB / 7.606GiB,0.57%,1.71MB / 1.69MB,0B / 930kB
2026-07-19T15:40:29,rest-postgres_c10_p100_t1,infrastructure-prometheus-1,0.42%,26.21MiB / 7.606GiB,0.34%,112kB / 17.3kB,0B / 32.8kB
2026-07-19T15:40:29,rest-postgres_c10_p100_t1,infrastructure-postgres-1,17.24%,55.56MiB / 7.606GiB,0.71%,781kB / 911kB,0B / 60.2MB
2026-07-19T15:40:29,rest-postgres_c10_p100_t1,infrastructure-redis-1,0.88%,3.395MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:29,rest-postgres_c10_p100_t1,infrastructure-mongo-1,1.03%,73.65MiB / 7.606GiB,0.95%,9.31kB / 6.34kB,0B / 279kB
2026-07-19T15:40:31,rest-postgres_c10_p100_t1,infrastructure-grpc-redis-1,0.32%,27.19MiB / 7.606GiB,0.35%,7.17kB / 8.35kB,0B / 807kB
2026-07-19T15:40:31,rest-postgres_c10_p100_t1,infrastructure-rest-redis-1,0.43%,44.13MiB / 7.606GiB,0.57%,5.72kB / 37.1kB,0B / 930kB
2026-07-19T15:40:31,rest-postgres_c10_p100_t1,infrastructure-grpc-mongo-1,0.10%,29.67MiB / 7.606GiB,0.38%,9.3kB / 9.19kB,0B / 946kB
2026-07-19T15:40:31,rest-postgres_c10_p100_t1,infrastructure-grafana-1,0.10%,54.73MiB / 7.606GiB,0.70%,21.6kB / 3.57kB,1.26MB / 22.8MB
2026-07-19T15:40:31,rest-postgres_c10_p100_t1,infrastructure-rest-mongo-1,0.15%,47.8MiB / 7.606GiB,0.61%,8.55kB / 39.5kB,0B / 1.01MB
2026-07-19T15:40:31,rest-postgres_c10_p100_t1,infrastructure-grpc-postgres-1,0.03%,25.44MiB / 7.606GiB,0.33%,8.41kB / 8.55kB,0B / 811kB
2026-07-19T15:40:31,rest-postgres_c10_p100_t1,infrastructure-rest-postgres-1,45.17%,44.58MiB / 7.606GiB,0.57%,2.14MB / 2.1MB,0B / 930kB
2026-07-19T15:40:31,rest-postgres_c10_p100_t1,infrastructure-prometheus-1,0.26%,27.46MiB / 7.606GiB,0.35%,128kB / 18.8kB,0B / 32.8kB
2026-07-19T15:40:31,rest-postgres_c10_p100_t1,infrastructure-postgres-1,17.54%,55.9MiB / 7.606GiB,0.72%,971kB / 1.14MB,0B / 62.5MB
2026-07-19T15:40:31,rest-postgres_c10_p100_t1,infrastructure-redis-1,0.52%,3.391MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:31,rest-postgres_c10_p100_t1,infrastructure-mongo-1,89.59%,73.74MiB / 7.606GiB,0.95%,9.58kB / 7.1kB,0B / 279kB
2026-07-19T15:40:33,rest-postgres_c10_p100_t1,infrastructure-grpc-redis-1,0.06%,27.17MiB / 7.606GiB,0.35%,7.17kB / 8.35kB,0B / 807kB
2026-07-19T15:40:33,rest-postgres_c10_p100_t1,infrastructure-rest-redis-1,0.19%,44.13MiB / 7.606GiB,0.57%,5.72kB / 37.1kB,0B / 930kB
2026-07-19T15:40:33,rest-postgres_c10_p100_t1,infrastructure-grpc-mongo-1,0.21%,29.43MiB / 7.606GiB,0.38%,10.2kB / 10.7kB,0B / 946kB
2026-07-19T15:40:33,rest-postgres_c10_p100_t1,infrastructure-grafana-1,0.08%,54.73MiB / 7.606GiB,0.70%,21.6kB / 3.57kB,1.26MB / 22.8MB
2026-07-19T15:40:33,rest-postgres_c10_p100_t1,infrastructure-rest-mongo-1,0.29%,47.8MiB / 7.606GiB,0.61%,8.55kB / 39.5kB,0B / 1.01MB
2026-07-19T15:40:33,rest-postgres_c10_p100_t1,infrastructure-grpc-postgres-1,0.42%,25.44MiB / 7.606GiB,0.33%,9.3kB / 9.96kB,0B / 811kB
2026-07-19T15:40:33,rest-postgres_c10_p100_t1,infrastructure-rest-postgres-1,32.03%,44.81MiB / 7.606GiB,0.58%,2.52MB / 2.46MB,0B / 930kB
2026-07-19T15:40:33,rest-postgres_c10_p100_t1,infrastructure-prometheus-1,0.89%,27.14MiB / 7.606GiB,0.35%,132kB / 21kB,0B / 49.2kB
2026-07-19T15:40:33,rest-postgres_c10_p100_t1,infrastructure-postgres-1,17.69%,55.69MiB / 7.606GiB,0.72%,1.14MB / 1.35MB,0B / 64.1MB
2026-07-19T15:40:33,rest-postgres_c10_p100_t1,infrastructure-redis-1,6.09%,3.395MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:33,rest-postgres_c10_p100_t1,infrastructure-mongo-1,1.04%,73.87MiB / 7.606GiB,0.95%,9.58kB / 7.1kB,0B / 303kB
2026-07-19T15:40:35,rest-postgres_c10_p100_t1,infrastructure-grpc-redis-1,0.07%,27.17MiB / 7.606GiB,0.35%,7.17kB / 8.35kB,0B / 807kB
2026-07-19T15:40:35,rest-postgres_c10_p100_t1,infrastructure-rest-redis-1,0.10%,44.13MiB / 7.606GiB,0.57%,5.72kB / 37.1kB,0B / 930kB
2026-07-19T15:40:35,rest-postgres_c10_p100_t1,infrastructure-grpc-mongo-1,0.12%,29.43MiB / 7.606GiB,0.38%,10.2kB / 10.7kB,0B / 946kB
2026-07-19T15:40:35,rest-postgres_c10_p100_t1,infrastructure-grafana-1,0.03%,54.73MiB / 7.606GiB,0.70%,21.6kB / 3.57kB,1.26MB / 22.8MB
2026-07-19T15:40:35,rest-postgres_c10_p100_t1,infrastructure-rest-mongo-1,0.50%,47.81MiB / 7.606GiB,0.61%,9.04kB / 47.2kB,0B / 1.01MB
2026-07-19T15:40:35,rest-postgres_c10_p100_t1,infrastructure-grpc-postgres-1,0.06%,25.44MiB / 7.606GiB,0.33%,9.3kB / 9.96kB,0B / 811kB
2026-07-19T15:40:35,rest-postgres_c10_p100_t1,infrastructure-rest-postgres-1,33.73%,44.33MiB / 7.606GiB,0.57%,2.96MB / 2.89MB,0B / 930kB
2026-07-19T15:40:35,rest-postgres_c10_p100_t1,infrastructure-prometheus-1,0.12%,27.18MiB / 7.606GiB,0.35%,150kB / 22kB,0B / 49.2kB
2026-07-19T15:40:35,rest-postgres_c10_p100_t1,infrastructure-postgres-1,13.08%,55.27MiB / 7.606GiB,0.71%,1.33MB / 1.58MB,0B / 66.1MB
2026-07-19T15:40:35,rest-postgres_c10_p100_t1,infrastructure-redis-1,0.57%,3.395MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:35,rest-postgres_c10_p100_t1,infrastructure-mongo-1,0.50%,73.91MiB / 7.606GiB,0.95%,9.58kB / 7.1kB,0B / 328kB
2026-07-19T15:40:37,rest-postgres_c10_p100_t1,infrastructure-grpc-redis-1,0.02%,27.18MiB / 7.606GiB,0.35%,8.06kB / 9.82kB,0B / 807kB
2026-07-19T15:40:37,rest-postgres_c10_p100_t1,infrastructure-rest-redis-1,0.15%,44.14MiB / 7.606GiB,0.57%,6.21kB / 44.8kB,0B / 930kB
2026-07-19T15:40:37,rest-postgres_c10_p100_t1,infrastructure-grpc-mongo-1,0.23%,29.43MiB / 7.606GiB,0.38%,11.1kB / 12.1kB,0B / 946kB
2026-07-19T15:40:37,rest-postgres_c10_p100_t1,infrastructure-grafana-1,0.07%,54.73MiB / 7.606GiB,0.70%,21.6kB / 3.57kB,1.26MB / 22.8MB
2026-07-19T15:40:37,rest-postgres_c10_p100_t1,infrastructure-rest-mongo-1,0.16%,47.81MiB / 7.606GiB,0.61%,9.04kB / 47.2kB,0B / 1.01MB
2026-07-19T15:40:37,rest-postgres_c10_p100_t1,infrastructure-grpc-postgres-1,0.04%,25.44MiB / 7.606GiB,0.33%,9.3kB / 9.96kB,0B / 811kB
2026-07-19T15:40:37,rest-postgres_c10_p100_t1,infrastructure-rest-postgres-1,40.08%,44.61MiB / 7.606GiB,0.57%,3.41MB / 3.33MB,0B / 930kB
2026-07-19T15:40:37,rest-postgres_c10_p100_t1,infrastructure-prometheus-1,0.81%,27.32MiB / 7.606GiB,0.35%,161kB / 24.3kB,0B / 49.2kB
2026-07-19T15:40:37,rest-postgres_c10_p100_t1,infrastructure-postgres-1,15.93%,55.52MiB / 7.606GiB,0.71%,1.53MB / 1.83MB,0B / 68.2MB
2026-07-19T15:40:37,rest-postgres_c10_p100_t1,infrastructure-redis-1,0.51%,3.395MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:37,rest-postgres_c10_p100_t1,infrastructure-mongo-1,59.39%,73.7MiB / 7.606GiB,0.95%,9.58kB / 7.1kB,0B / 328kB
2026-07-19T15:40:39,rest-postgres_c10_p100_t1,infrastructure-grpc-redis-1,0.06%,27.18MiB / 7.606GiB,0.35%,8.06kB / 9.82kB,0B / 807kB
2026-07-19T15:40:39,rest-postgres_c10_p100_t1,infrastructure-rest-redis-1,0.15%,44.14MiB / 7.606GiB,0.57%,6.21kB / 44.8kB,0B / 930kB
2026-07-19T15:40:39,rest-postgres_c10_p100_t1,infrastructure-grpc-mongo-1,0.17%,29.43MiB / 7.606GiB,0.38%,11.8kB / 12.4kB,0B / 946kB
2026-07-19T15:40:39,rest-postgres_c10_p100_t1,infrastructure-grafana-1,0.04%,54.98MiB / 7.606GiB,0.71%,21.6kB / 3.57kB,1.26MB / 22.8MB
2026-07-19T15:40:39,rest-postgres_c10_p100_t1,infrastructure-rest-mongo-1,0.19%,47.81MiB / 7.606GiB,0.61%,9.04kB / 47.2kB,0B / 1.01MB
2026-07-19T15:40:39,rest-postgres_c10_p100_t1,infrastructure-grpc-postgres-1,0.06%,25.44MiB / 7.606GiB,0.33%,10.2kB / 11.4kB,0B / 811kB
2026-07-19T15:40:39,rest-postgres_c10_p100_t1,infrastructure-rest-postgres-1,14.12%,44.32MiB / 7.606GiB,0.57%,3.7MB / 3.63MB,0B / 930kB
2026-07-19T15:40:39,rest-postgres_c10_p100_t1,infrastructure-prometheus-1,0.00%,27.33MiB / 7.606GiB,0.35%,173kB / 25.6kB,0B / 49.2kB
2026-07-19T15:40:39,rest-postgres_c10_p100_t1,infrastructure-postgres-1,5.91%,55.8MiB / 7.606GiB,0.72%,1.66MB / 1.99MB,0B / 69.4MB
2026-07-19T15:40:39,rest-postgres_c10_p100_t1,infrastructure-redis-1,0.53%,3.395MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:39,rest-postgres_c10_p100_t1,infrastructure-mongo-1,0.48%,73.91MiB / 7.606GiB,0.95%,9.83kB / 7.86kB,0B / 328kB
2026-07-19T15:40:42,rest-postgres_c10_p100_t2,infrastructure-grpc-redis-1,0.04%,27.18MiB / 7.606GiB,0.35%,8.96kB / 11.3kB,0B / 807kB
2026-07-19T15:40:42,rest-postgres_c10_p100_t2,infrastructure-rest-redis-1,0.10%,44.14MiB / 7.606GiB,0.57%,6.7kB / 52.6kB,0B / 930kB
2026-07-19T15:40:42,rest-postgres_c10_p100_t2,infrastructure-grpc-mongo-1,0.25%,29.43MiB / 7.606GiB,0.38%,12.7kB / 13.9kB,0B / 946kB
2026-07-19T15:40:42,rest-postgres_c10_p100_t2,infrastructure-grafana-1,0.08%,54.73MiB / 7.606GiB,0.70%,21.6kB / 3.57kB,1.26MB / 22.8MB
2026-07-19T15:40:42,rest-postgres_c10_p100_t2,infrastructure-rest-mongo-1,0.13%,47.81MiB / 7.606GiB,0.61%,10.3kB / 55.2kB,0B / 1.01MB
2026-07-19T15:40:42,rest-postgres_c10_p100_t2,infrastructure-grpc-postgres-1,0.04%,25.44MiB / 7.606GiB,0.33%,10.2kB / 11.4kB,0B / 811kB
2026-07-19T15:40:42,rest-postgres_c10_p100_t2,infrastructure-rest-postgres-1,21.93%,45.09MiB / 7.606GiB,0.58%,3.97MB / 3.89MB,0B / 930kB
2026-07-19T15:40:42,rest-postgres_c10_p100_t2,infrastructure-prometheus-1,0.06%,27.52MiB / 7.606GiB,0.35%,191kB / 28.4kB,0B / 49.2kB
2026-07-19T15:40:42,rest-postgres_c10_p100_t2,infrastructure-postgres-1,12.66%,56.16MiB / 7.606GiB,0.72%,1.79MB / 2.12MB,0B / 70.7MB
2026-07-19T15:40:42,rest-postgres_c10_p100_t2,infrastructure-redis-1,2.80%,3.406MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:42,rest-postgres_c10_p100_t2,infrastructure-mongo-1,0.60%,73.91MiB / 7.606GiB,0.95%,10.1kB / 8.62kB,0B / 328kB
2026-07-19T15:40:45,rest-postgres_c10_p100_t2,infrastructure-grpc-redis-1,0.05%,27.18MiB / 7.606GiB,0.35%,8.96kB / 11.3kB,0B / 807kB
2026-07-19T15:40:45,rest-postgres_c10_p100_t2,infrastructure-rest-redis-1,0.10%,44.14MiB / 7.606GiB,0.57%,6.7kB / 52.6kB,0B / 930kB
2026-07-19T15:40:45,rest-postgres_c10_p100_t2,infrastructure-grpc-mongo-1,0.07%,29.43MiB / 7.606GiB,0.38%,12.7kB / 13.9kB,0B / 946kB
2026-07-19T15:40:45,rest-postgres_c10_p100_t2,infrastructure-grafana-1,0.03%,54.89MiB / 7.606GiB,0.70%,21.8kB / 3.77kB,1.26MB / 22.8MB
2026-07-19T15:40:45,rest-postgres_c10_p100_t2,infrastructure-rest-mongo-1,0.47%,47.82MiB / 7.606GiB,0.61%,10.8kB / 62.9kB,0B / 1.01MB
2026-07-19T15:40:45,rest-postgres_c10_p100_t2,infrastructure-grpc-postgres-1,0.04%,25.44MiB / 7.606GiB,0.33%,11.1kB / 12.9kB,0B / 811kB
2026-07-19T15:40:45,rest-postgres_c10_p100_t2,infrastructure-rest-postgres-1,26.19%,44.37MiB / 7.606GiB,0.57%,4.43MB / 4.35MB,0B / 930kB
2026-07-19T15:40:45,rest-postgres_c10_p100_t2,infrastructure-prometheus-1,0.11%,27.57MiB / 7.606GiB,0.35%,210kB / 30.3kB,0B / 49.2kB
2026-07-19T15:40:45,rest-postgres_c10_p100_t2,infrastructure-postgres-1,10.30%,56.17MiB / 7.606GiB,0.72%,2MB / 2.36MB,0B / 72.1MB
2026-07-19T15:40:45,rest-postgres_c10_p100_t2,infrastructure-redis-1,0.40%,3.395MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:45,rest-postgres_c10_p100_t2,infrastructure-mongo-1,0.36%,73.76MiB / 7.606GiB,0.95%,10.1kB / 8.62kB,0B / 352kB
2026-07-19T15:40:47,rest-postgres_c10_p100_t2,infrastructure-grpc-redis-1,0.14%,27.2MiB / 7.606GiB,0.35%,9.85kB / 12.8kB,0B / 807kB
2026-07-19T15:40:47,rest-postgres_c10_p100_t2,infrastructure-rest-redis-1,0.11%,44.14MiB / 7.606GiB,0.57%,7.19kB / 60.3kB,0B / 930kB
2026-07-19T15:40:47,rest-postgres_c10_p100_t2,infrastructure-grpc-mongo-1,0.21%,29.42MiB / 7.606GiB,0.38%,13.6kB / 15.3kB,0B / 946kB
2026-07-19T15:40:47,rest-postgres_c10_p100_t2,infrastructure-grafana-1,0.04%,54.89MiB / 7.606GiB,0.70%,21.8kB / 3.77kB,1.26MB / 22.8MB
2026-07-19T15:40:47,rest-postgres_c10_p100_t2,infrastructure-rest-mongo-1,0.12%,47.82MiB / 7.606GiB,0.61%,10.8kB / 62.9kB,0B / 1.01MB
2026-07-19T15:40:47,rest-postgres_c10_p100_t2,infrastructure-grpc-postgres-1,0.02%,25.44MiB / 7.606GiB,0.33%,11.1kB / 12.9kB,0B / 811kB
2026-07-19T15:40:47,rest-postgres_c10_p100_t2,infrastructure-rest-postgres-1,26.07%,44.54MiB / 7.606GiB,0.57%,4.84MB / 4.76MB,0B / 930kB
2026-07-19T15:40:47,rest-postgres_c10_p100_t2,infrastructure-prometheus-1,0.73%,27.77MiB / 7.606GiB,0.36%,221kB / 32.6kB,0B / 49.2kB
2026-07-19T15:40:47,rest-postgres_c10_p100_t2,infrastructure-postgres-1,10.91%,55.75MiB / 7.606GiB,0.72%,2.2MB / 2.59MB,0B / 73.4MB
2026-07-19T15:40:47,rest-postgres_c10_p100_t2,infrastructure-redis-1,0.44%,3.395MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:47,rest-postgres_c10_p100_t2,infrastructure-mongo-1,0.34%,73.75MiB / 7.606GiB,0.95%,10.1kB / 8.62kB,0B / 352kB
2026-07-19T15:40:49,rest-postgres_c10_p100_t2,infrastructure-grpc-redis-1,0.03%,27.18MiB / 7.606GiB,0.35%,9.85kB / 12.8kB,0B / 807kB
2026-07-19T15:40:49,rest-postgres_c10_p100_t2,infrastructure-rest-redis-1,0.13%,44.14MiB / 7.606GiB,0.57%,7.19kB / 60.3kB,0B / 930kB
2026-07-19T15:40:49,rest-postgres_c10_p100_t2,infrastructure-grpc-mongo-1,0.13%,29.42MiB / 7.606GiB,0.38%,14.4kB / 15.6kB,0B / 946kB
2026-07-19T15:40:49,rest-postgres_c10_p100_t2,infrastructure-grafana-1,0.08%,54.9MiB / 7.606GiB,0.70%,21.9kB / 3.85kB,1.26MB / 22.8MB
2026-07-19T15:40:49,rest-postgres_c10_p100_t2,infrastructure-rest-mongo-1,0.14%,47.82MiB / 7.606GiB,0.61%,10.8kB / 62.9kB,0B / 1.01MB
2026-07-19T15:40:49,rest-postgres_c10_p100_t2,infrastructure-grpc-postgres-1,0.13%,25.44MiB / 7.606GiB,0.33%,12kB / 14.4kB,0B / 811kB
2026-07-19T15:40:49,rest-postgres_c10_p100_t2,infrastructure-rest-postgres-1,24.31%,44.48MiB / 7.606GiB,0.57%,5.28MB / 5.2MB,0B / 930kB
2026-07-19T15:40:49,rest-postgres_c10_p100_t2,infrastructure-prometheus-1,0.18%,27.8MiB / 7.606GiB,0.36%,233kB / 33.9kB,0B / 69.6kB
2026-07-19T15:40:49,rest-postgres_c10_p100_t2,infrastructure-postgres-1,9.87%,56.21MiB / 7.606GiB,0.72%,2.4MB / 2.82MB,0B / 75.2MB
2026-07-19T15:40:49,rest-postgres_c10_p100_t2,infrastructure-redis-1,0.40%,3.395MiB / 7.606GiB,0.04%,4.92kB / 938B,0B / 0B
2026-07-19T15:40:49,rest-postgres_c10_p100_t2,infrastructure-mongo-1,10.94%,73.76MiB / 7.606GiB,0.95%,10.3kB / 9.37kB,0B / 352kB
2026-07-19T15:40:51,rest-postgres_c10_p100_t2,infrastructure-grpc-redis-1,0.04%,27.18MiB / 7.606GiB,0.35%,9.85kB / 12.8kB,0B / 807kB
2026-07-19T15:40:51,rest-postgres_c10_p100_t2,infrastructure-rest-redis-1,0.26%,44.14MiB / 7.606GiB,0.57%,7.68kB / 68kB,0B / 930kB
2026-07-19T15:40:51,rest-postgres_c10_p100_t2,infrastructure-grpc-mongo-1,0.07%,29.42MiB / 7.606GiB,0.38%,14.4kB / 15.6kB,0B / 946kB
