timestamp,label,container,cpu_percent,mem_usage,mem_percent,net_io,block_io
2026-07-17T21:47:41,grpc-postgres_c100_p10000_t3,infrastructure-rest-redis-1,0.11%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.01MB,1.97MB / 0B
2026-07-17T21:47:41,grpc-postgres_c100_p10000_t3,infrastructure-grafana-1,0.04%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:47:41,grpc-postgres_c100_p10000_t3,infrastructure-postgres-1,76.51%,240.8MiB / 7.356GiB,3.20%,2.38GB / 4.37GB,34.7MB / 8.37GB
2026-07-17T21:47:41,grpc-postgres_c100_p10000_t3,infrastructure-prometheus-1,0.22%,47.46MiB / 7.356GiB,0.63%,16.7MB / 1.94MB,85.7MB / 10.2MB
2026-07-17T21:47:41,grpc-postgres_c100_p10000_t3,infrastructure-redis-1,0.39%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:47:41,grpc-postgres_c100_p10000_t3,infrastructure-mongo-1,26.38%,304.9MiB / 7.356GiB,4.05%,5.43MB / 4.01MB,232MB / 18.3MB
2026-07-17T21:47:44,grpc-postgres_c100_p10000_t3,infrastructure-grpc-postgres-1,119.36%,37MiB / 7.356GiB,0.49%,5.29GB / 5.26GB,127kB / 811kB
2026-07-17T21:47:44,grpc-postgres_c100_p10000_t3,infrastructure-grpc-redis-1,0.07%,27.83MiB / 7.356GiB,0.37%,3.81MB / 5.51MB,0B / 807kB
2026-07-17T21:47:44,grpc-postgres_c100_p10000_t3,infrastructure-grpc-mongo-1,0.11%,39.19MiB / 7.356GiB,0.52%,2.34MB / 3.33MB,549kB / 946kB
2026-07-17T21:47:44,grpc-postgres_c100_p10000_t3,infrastructure-rest-mongo-1,0.16%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.51MB,33.1MB / 0B
2026-07-17T21:47:44,grpc-postgres_c100_p10000_t3,infrastructure-rest-postgres-1,0.38%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:47:44,grpc-postgres_c100_p10000_t3,infrastructure-rest-redis-1,0.13%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.02MB,1.97MB / 0B
2026-07-17T21:47:44,grpc-postgres_c100_p10000_t3,infrastructure-grafana-1,0.04%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:47:44,grpc-postgres_c100_p10000_t3,infrastructure-postgres-1,74.49%,241.9MiB / 7.356GiB,3.21%,2.4GB / 4.39GB,34.7MB / 8.39GB
2026-07-17T21:47:44,grpc-postgres_c100_p10000_t3,infrastructure-prometheus-1,1.08%,47.46MiB / 7.356GiB,0.63%,16.7MB / 1.94MB,85.7MB / 10.2MB
2026-07-17T21:47:44,grpc-postgres_c100_p10000_t3,infrastructure-redis-1,0.48%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:47:44,grpc-postgres_c100_p10000_t3,infrastructure-mongo-1,0.45%,305.1MiB / 7.356GiB,4.05%,5.43MB / 4.01MB,232MB / 18.3MB
2026-07-17T21:47:46,grpc-postgres_c100_p10000_t3,infrastructure-grpc-postgres-1,119.64%,37.78MiB / 7.356GiB,0.50%,5.34GB / 5.31GB,127kB / 811kB
2026-07-17T21:47:46,grpc-postgres_c100_p10000_t3,infrastructure-grpc-redis-1,0.07%,27.83MiB / 7.356GiB,0.37%,3.81MB / 5.51MB,0B / 807kB
2026-07-17T21:47:46,grpc-postgres_c100_p10000_t3,infrastructure-grpc-mongo-1,0.10%,39.19MiB / 7.356GiB,0.52%,2.34MB / 3.33MB,549kB / 946kB
2026-07-17T21:47:46,grpc-postgres_c100_p10000_t3,infrastructure-rest-mongo-1,0.42%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.52MB,33.1MB / 0B
2026-07-17T21:47:46,grpc-postgres_c100_p10000_t3,infrastructure-rest-postgres-1,0.15%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:47:46,grpc-postgres_c100_p10000_t3,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.02MB,1.97MB / 0B
2026-07-17T21:47:46,grpc-postgres_c100_p10000_t3,infrastructure-grafana-1,0.07%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:47:46,grpc-postgres_c100_p10000_t3,infrastructure-postgres-1,77.71%,242.2MiB / 7.356GiB,3.22%,2.41GB / 4.42GB,34.7MB / 8.42GB
2026-07-17T21:47:46,grpc-postgres_c100_p10000_t3,infrastructure-prometheus-1,0.19%,47.46MiB / 7.356GiB,0.63%,16.7MB / 1.94MB,85.7MB / 10.2MB
2026-07-17T21:47:46,grpc-postgres_c100_p10000_t3,infrastructure-redis-1,0.39%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:47:46,grpc-postgres_c100_p10000_t3,infrastructure-mongo-1,0.50%,305.1MiB / 7.356GiB,4.05%,5.43MB / 4.01MB,232MB / 18.3MB
2026-07-17T21:47:48,grpc-postgres_c100_p10000_t3,infrastructure-grpc-postgres-1,121.27%,37.03MiB / 7.356GiB,0.49%,5.38GB / 5.35GB,127kB / 811kB
2026-07-17T21:47:48,grpc-postgres_c100_p10000_t3,infrastructure-grpc-redis-1,0.34%,27.83MiB / 7.356GiB,0.37%,3.81MB / 5.51MB,0B / 807kB
2026-07-17T21:47:48,grpc-postgres_c100_p10000_t3,infrastructure-grpc-mongo-1,0.10%,39.19MiB / 7.356GiB,0.52%,2.34MB / 3.33MB,549kB / 946kB
2026-07-17T21:47:48,grpc-postgres_c100_p10000_t3,infrastructure-rest-mongo-1,0.16%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.52MB,33.1MB / 0B
2026-07-17T21:47:48,grpc-postgres_c100_p10000_t3,infrastructure-rest-postgres-1,0.40%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:47:48,grpc-postgres_c100_p10000_t3,infrastructure-rest-redis-1,0.40%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.03MB,1.97MB / 0B
2026-07-17T21:47:48,grpc-postgres_c100_p10000_t3,infrastructure-grafana-1,0.16%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:47:48,grpc-postgres_c100_p10000_t3,infrastructure-postgres-1,76.81%,242.7MiB / 7.356GiB,3.22%,2.42GB / 4.45GB,34.7MB / 8.44GB
2026-07-17T21:47:48,grpc-postgres_c100_p10000_t3,infrastructure-prometheus-1,0.41%,47.46MiB / 7.356GiB,0.63%,16.7MB / 1.95MB,85.7MB / 10.2MB
2026-07-17T21:47:48,grpc-postgres_c100_p10000_t3,infrastructure-redis-1,0.44%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:47:48,grpc-postgres_c100_p10000_t3,infrastructure-mongo-1,0.50%,304.9MiB / 7.356GiB,4.05%,5.43MB / 4.01MB,232MB / 18.3MB
2026-07-17T21:47:50,grpc-postgres_c100_p10000_t3,infrastructure-grpc-postgres-1,120.69%,36.93MiB / 7.356GiB,0.49%,5.42GB / 5.39GB,127kB / 811kB
2026-07-17T21:47:50,grpc-postgres_c100_p10000_t3,infrastructure-grpc-redis-1,0.07%,27.83MiB / 7.356GiB,0.37%,3.81MB / 5.51MB,0B / 807kB
2026-07-17T21:47:50,grpc-postgres_c100_p10000_t3,infrastructure-grpc-mongo-1,0.12%,39.19MiB / 7.356GiB,0.52%,2.34MB / 3.33MB,549kB / 946kB
2026-07-17T21:47:50,grpc-postgres_c100_p10000_t3,infrastructure-rest-mongo-1,0.20%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.52MB,33.1MB / 0B
2026-07-17T21:47:50,grpc-postgres_c100_p10000_t3,infrastructure-rest-postgres-1,0.15%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:47:50,grpc-postgres_c100_p10000_t3,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.03MB,1.97MB / 0B
2026-07-17T21:47:50,grpc-postgres_c100_p10000_t3,infrastructure-grafana-1,0.03%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:47:50,grpc-postgres_c100_p10000_t3,infrastructure-postgres-1,80.05%,243.1MiB / 7.356GiB,3.23%,2.44GB / 4.48GB,34.7MB / 8.46GB
2026-07-17T21:47:50,grpc-postgres_c100_p10000_t3,infrastructure-prometheus-1,0.00%,47.46MiB / 7.356GiB,0.63%,16.7MB / 1.95MB,85.7MB / 10.2MB
2026-07-17T21:47:50,grpc-postgres_c100_p10000_t3,infrastructure-redis-1,3.84%,10.92MiB / 7.356GiB,0.15%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:47:50,grpc-postgres_c100_p10000_t3,infrastructure-mongo-1,0.52%,304.9MiB / 7.356GiB,4.05%,5.43MB / 4.01MB,232MB / 18.4MB
2026-07-17T21:47:52,grpc-postgres_c100_p10000_t3,infrastructure-grpc-postgres-1,118.47%,37.26MiB / 7.356GiB,0.49%,5.46GB / 5.43GB,127kB / 811kB
2026-07-17T21:47:52,grpc-postgres_c100_p10000_t3,infrastructure-grpc-redis-1,0.07%,27.83MiB / 7.356GiB,0.37%,3.81MB / 5.51MB,0B / 807kB
2026-07-17T21:47:52,grpc-postgres_c100_p10000_t3,infrastructure-grpc-mongo-1,0.45%,39.2MiB / 7.356GiB,0.52%,2.34MB / 3.34MB,549kB / 946kB
2026-07-17T21:47:52,grpc-postgres_c100_p10000_t3,infrastructure-rest-mongo-1,0.17%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.53MB,33.1MB / 0B
2026-07-17T21:47:52,grpc-postgres_c100_p10000_t3,infrastructure-rest-postgres-1,0.14%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:47:52,grpc-postgres_c100_p10000_t3,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.03MB,1.97MB / 0B
2026-07-17T21:47:52,grpc-postgres_c100_p10000_t3,infrastructure-grafana-1,0.06%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:47:52,grpc-postgres_c100_p10000_t3,infrastructure-postgres-1,73.50%,243.5MiB / 7.356GiB,3.23%,2.45GB / 4.5GB,34.7MB / 8.49GB
2026-07-17T21:47:52,grpc-postgres_c100_p10000_t3,infrastructure-prometheus-1,0.25%,47.46MiB / 7.356GiB,0.63%,16.8MB / 1.95MB,85.7MB / 10.2MB
2026-07-17T21:47:52,grpc-postgres_c100_p10000_t3,infrastructure-redis-1,0.39%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:47:52,grpc-postgres_c100_p10000_t3,infrastructure-mongo-1,35.85%,466.5MiB / 7.356GiB,6.19%,5.43MB / 4.01MB,232MB / 18.4MB
2026-07-17T21:47:54,grpc-postgres_c100_p10000_t3,infrastructure-grpc-postgres-1,120.58%,37.74MiB / 7.356GiB,0.50%,5.5GB / 5.47GB,127kB / 811kB
2026-07-17T21:47:54,grpc-postgres_c100_p10000_t3,infrastructure-grpc-redis-1,0.07%,27.83MiB / 7.356GiB,0.37%,3.81MB / 5.51MB,0B / 807kB
2026-07-17T21:47:54,grpc-postgres_c100_p10000_t3,infrastructure-grpc-mongo-1,0.11%,39.2MiB / 7.356GiB,0.52%,2.34MB / 3.34MB,549kB / 946kB
2026-07-17T21:47:54,grpc-postgres_c100_p10000_t3,infrastructure-rest-mongo-1,0.17%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.53MB,33.1MB / 0B
2026-07-17T21:47:54,grpc-postgres_c100_p10000_t3,infrastructure-rest-postgres-1,0.12%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:47:54,grpc-postgres_c100_p10000_t3,infrastructure-rest-redis-1,0.13%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.04MB,1.97MB / 0B
2026-07-17T21:47:54,grpc-postgres_c100_p10000_t3,infrastructure-grafana-1,0.08%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:47:54,grpc-postgres_c100_p10000_t3,infrastructure-postgres-1,76.61%,244MiB / 7.356GiB,3.24%,2.47GB / 4.53GB,34.7MB / 8.51GB
2026-07-17T21:47:54,grpc-postgres_c100_p10000_t3,infrastructure-prometheus-1,0.27%,47.46MiB / 7.356GiB,0.63%,16.8MB / 1.95MB,85.7MB / 10.3MB
2026-07-17T21:47:54,grpc-postgres_c100_p10000_t3,infrastructure-redis-1,0.44%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:47:54,grpc-postgres_c100_p10000_t3,infrastructure-mongo-1,0.49%,304.9MiB / 7.356GiB,4.05%,5.43MB / 4.01MB,232MB / 18.4MB
2026-07-17T21:47:56,grpc-postgres_c100_p10000_t3,infrastructure-grpc-postgres-1,71.06%,36.89MiB / 7.356GiB,0.49%,5.53GB / 5.5GB,127kB / 811kB
2026-07-17T21:47:56,grpc-postgres_c100_p10000_t3,infrastructure-grpc-redis-1,0.08%,27.83MiB / 7.356GiB,0.37%,3.81MB / 5.51MB,0B / 807kB
2026-07-17T21:47:56,grpc-postgres_c100_p10000_t3,infrastructure-grpc-mongo-1,0.34%,39.23MiB / 7.356GiB,0.52%,2.34MB / 3.34MB,549kB / 946kB
2026-07-17T21:47:56,grpc-postgres_c100_p10000_t3,infrastructure-rest-mongo-1,0.49%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.54MB,33.1MB / 0B
2026-07-17T21:47:56,grpc-postgres_c100_p10000_t3,infrastructure-rest-postgres-1,0.13%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:47:56,grpc-postgres_c100_p10000_t3,infrastructure-rest-redis-1,0.13%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.04MB,1.97MB / 0B
2026-07-17T21:47:56,grpc-postgres_c100_p10000_t3,infrastructure-grafana-1,0.05%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:47:56,grpc-postgres_c100_p10000_t3,infrastructure-postgres-1,45.81%,244.2MiB / 7.356GiB,3.24%,2.48GB / 4.55GB,34.7MB / 8.54GB
2026-07-17T21:47:56,grpc-postgres_c100_p10000_t3,infrastructure-prometheus-1,0.32%,47.73MiB / 7.356GiB,0.63%,16.8MB / 1.95MB,85.7MB / 10.3MB
2026-07-17T21:47:56,grpc-postgres_c100_p10000_t3,infrastructure-redis-1,0.47%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:47:56,grpc-postgres_c100_p10000_t3,infrastructure-mongo-1,0.45%,304.8MiB / 7.356GiB,4.05%,5.43MB / 4.01MB,232MB / 18.4MB
2026-07-17T21:47:59,grpc-postgres_c100_p10000_t4,infrastructure-grpc-postgres-1,118.04%,37.35MiB / 7.356GiB,0.50%,5.55GB / 5.52GB,127kB / 811kB
2026-07-17T21:47:59,grpc-postgres_c100_p10000_t4,infrastructure-grpc-redis-1,0.06%,27.83MiB / 7.356GiB,0.37%,3.82MB / 5.51MB,0B / 807kB
2026-07-17T21:47:59,grpc-postgres_c100_p10000_t4,infrastructure-grpc-mongo-1,0.12%,39.2MiB / 7.356GiB,0.52%,2.34MB / 3.34MB,549kB / 946kB
2026-07-17T21:47:59,grpc-postgres_c100_p10000_t4,infrastructure-rest-mongo-1,0.15%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.54MB,33.1MB / 0B
2026-07-17T21:47:59,grpc-postgres_c100_p10000_t4,infrastructure-rest-postgres-1,0.13%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:47:59,grpc-postgres_c100_p10000_t4,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.05MB,1.97MB / 0B
2026-07-17T21:47:59,grpc-postgres_c100_p10000_t4,infrastructure-grafana-1,0.08%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:47:59,grpc-postgres_c100_p10000_t4,infrastructure-postgres-1,75.94%,240.8MiB / 7.356GiB,3.20%,2.49GB / 4.58GB,34.7MB / 8.57GB
2026-07-17T21:47:59,grpc-postgres_c100_p10000_t4,infrastructure-prometheus-1,0.24%,47.46MiB / 7.356GiB,0.63%,16.8MB / 1.95MB,85.7MB / 10.3MB
2026-07-17T21:47:59,grpc-postgres_c100_p10000_t4,infrastructure-redis-1,0.46%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:47:59,grpc-postgres_c100_p10000_t4,infrastructure-mongo-1,11.41%,304.9MiB / 7.356GiB,4.05%,5.43MB / 4.01MB,232MB / 18.5MB
2026-07-17T21:48:01,grpc-postgres_c100_p10000_t4,infrastructure-grpc-postgres-1,119.53%,37.59MiB / 7.356GiB,0.50%,5.61GB / 5.58GB,127kB / 811kB
2026-07-17T21:48:01,grpc-postgres_c100_p10000_t4,infrastructure-grpc-redis-1,0.08%,27.83MiB / 7.356GiB,0.37%,3.82MB / 5.51MB,0B / 807kB
2026-07-17T21:48:01,grpc-postgres_c100_p10000_t4,infrastructure-grpc-mongo-1,0.55%,39.19MiB / 7.356GiB,0.52%,2.35MB / 3.34MB,549kB / 946kB
2026-07-17T21:48:01,grpc-postgres_c100_p10000_t4,infrastructure-rest-mongo-1,0.21%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.55MB,33.1MB / 0B
2026-07-17T21:48:01,grpc-postgres_c100_p10000_t4,infrastructure-rest-postgres-1,0.14%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:48:01,grpc-postgres_c100_p10000_t4,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.05MB,1.97MB / 0B
2026-07-17T21:48:01,grpc-postgres_c100_p10000_t4,infrastructure-grafana-1,0.05%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:48:01,grpc-postgres_c100_p10000_t4,infrastructure-postgres-1,74.05%,241.3MiB / 7.356GiB,3.20%,2.51GB / 4.61GB,34.7MB / 8.59GB
2026-07-17T21:48:01,grpc-postgres_c100_p10000_t4,infrastructure-prometheus-1,0.24%,47.46MiB / 7.356GiB,0.63%,16.8MB / 1.96MB,85.7MB / 10.3MB
2026-07-17T21:48:01,grpc-postgres_c100_p10000_t4,infrastructure-redis-1,0.43%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:48:01,grpc-postgres_c100_p10000_t4,infrastructure-mongo-1,0.66%,304.9MiB / 7.356GiB,4.05%,5.43MB / 4.01MB,232MB / 18.5MB
2026-07-17T21:48:03,grpc-postgres_c100_p10000_t4,infrastructure-grpc-postgres-1,119.31%,36.86MiB / 7.356GiB,0.49%,5.66GB / 5.62GB,127kB / 811kB
2026-07-17T21:48:03,grpc-postgres_c100_p10000_t4,infrastructure-grpc-redis-1,0.06%,27.83MiB / 7.356GiB,0.37%,3.82MB / 5.51MB,0B / 807kB
2026-07-17T21:48:03,grpc-postgres_c100_p10000_t4,infrastructure-grpc-mongo-1,0.10%,39.19MiB / 7.356GiB,0.52%,2.35MB / 3.34MB,549kB / 946kB
2026-07-17T21:48:03,grpc-postgres_c100_p10000_t4,infrastructure-rest-mongo-1,0.15%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.55MB,33.1MB / 0B
2026-07-17T21:48:03,grpc-postgres_c100_p10000_t4,infrastructure-rest-postgres-1,0.39%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:48:03,grpc-postgres_c100_p10000_t4,infrastructure-rest-redis-1,0.41%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.06MB,1.97MB / 0B
2026-07-17T21:48:03,grpc-postgres_c100_p10000_t4,infrastructure-grafana-1,0.08%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:48:03,grpc-postgres_c100_p10000_t4,infrastructure-postgres-1,74.35%,241.5MiB / 7.356GiB,3.21%,2.52GB / 4.63GB,34.7MB / 8.61GB
2026-07-17T21:48:03,grpc-postgres_c100_p10000_t4,infrastructure-prometheus-1,0.78%,47.46MiB / 7.356GiB,0.63%,16.9MB / 1.96MB,85.7MB / 10.3MB
2026-07-17T21:48:03,grpc-postgres_c100_p10000_t4,infrastructure-redis-1,0.42%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:48:03,grpc-postgres_c100_p10000_t4,infrastructure-mongo-1,8.74%,355.6MiB / 7.356GiB,4.72%,5.43MB / 4.01MB,232MB / 18.5MB
2026-07-17T21:48:05,grpc-postgres_c100_p10000_t4,infrastructure-grpc-postgres-1,120.87%,37.44MiB / 7.356GiB,0.50%,5.69GB / 5.66GB,127kB / 811kB
2026-07-17T21:48:05,grpc-postgres_c100_p10000_t4,infrastructure-grpc-redis-1,0.07%,27.83MiB / 7.356GiB,0.37%,3.82MB / 5.51MB,0B / 807kB
2026-07-17T21:48:05,grpc-postgres_c100_p10000_t4,infrastructure-grpc-mongo-1,0.14%,39.19MiB / 7.356GiB,0.52%,2.35MB / 3.34MB,549kB / 946kB
2026-07-17T21:48:05,grpc-postgres_c100_p10000_t4,infrastructure-rest-mongo-1,0.60%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.56MB,33.1MB / 0B
2026-07-17T21:48:05,grpc-postgres_c100_p10000_t4,infrastructure-rest-postgres-1,0.12%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:48:05,grpc-postgres_c100_p10000_t4,infrastructure-rest-redis-1,0.18%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.06MB,1.97MB / 0B
2026-07-17T21:48:05,grpc-postgres_c100_p10000_t4,infrastructure-grafana-1,0.09%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:48:05,grpc-postgres_c100_p10000_t4,infrastructure-postgres-1,79.07%,242.5MiB / 7.356GiB,3.22%,2.53GB / 4.66GB,34.7MB / 8.63GB
2026-07-17T21:48:05,grpc-postgres_c100_p10000_t4,infrastructure-prometheus-1,0.18%,47.46MiB / 7.356GiB,0.63%,16.9MB / 1.96MB,85.7MB / 10.3MB
2026-07-17T21:48:05,grpc-postgres_c100_p10000_t4,infrastructure-redis-1,3.71%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:48:05,grpc-postgres_c100_p10000_t4,infrastructure-mongo-1,0.55%,304.9MiB / 7.356GiB,4.05%,5.43MB / 4.01MB,232MB / 18.5MB
2026-07-17T21:48:07,grpc-postgres_c100_p10000_t4,infrastructure-grpc-postgres-1,120.40%,37.77MiB / 7.356GiB,0.50%,5.73GB / 5.7GB,127kB / 811kB
2026-07-17T21:48:07,grpc-postgres_c100_p10000_t4,infrastructure-grpc-redis-1,0.30%,27.83MiB / 7.356GiB,0.37%,3.82MB / 5.52MB,0B / 807kB
2026-07-17T21:48:07,grpc-postgres_c100_p10000_t4,infrastructure-grpc-mongo-1,0.11%,39.2MiB / 7.356GiB,0.52%,2.35MB / 3.34MB,549kB / 946kB
2026-07-17T21:48:07,grpc-postgres_c100_p10000_t4,infrastructure-rest-mongo-1,0.19%,70.7MiB / 7.356GiB,0.94%,3.31MB / 8.56MB,33.1MB / 0B
2026-07-17T21:48:07,grpc-postgres_c100_p10000_t4,infrastructure-rest-postgres-1,0.13%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:48:07,grpc-postgres_c100_p10000_t4,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,2.85MB / 8.06MB,1.97MB / 0B
2026-07-17T21:48:07,grpc-postgres_c100_p10000_t4,infrastructure-grafana-1,0.04%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:48:07,grpc-postgres_c100_p10000_t4,infrastructure-postgres-1,77.07%,242.5MiB / 7.356GiB,3.22%,2.55GB / 4.69GB,34.7MB / 8.66GB
2026-07-17T21:48:07,grpc-postgres_c100_p10000_t4,infrastructure-prometheus-1,0.44%,47.46MiB / 7.356GiB,0.63%,16.9MB / 1.96MB,85.7MB / 10.3MB
2026-07-17T21:48:07,grpc-postgres_c100_p10000_t4,infrastructure-redis-1,0.40%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:48:07,grpc-postgres_c100_p10000_t4,infrastructure-mongo-1,0.50%,304.9MiB / 7.356GiB,4.05%,5.43MB / 4.01MB,232MB / 18.5MB
2026-07-17T21:48:09,grpc-postgres_c100_p10000_t4,infrastructure-grpc-postgres-1,119.73%,37.74MiB / 7.356GiB,0.50%,5.77GB / 5.74GB,127kB / 811kB
2026-07-17T21:48:09,grpc-postgres_c100_p10000_t4,infrastructure-grpc-redis-1,0.06%,27.83MiB / 7.356GiB,0.37%,3.82MB / 5.52MB,0B / 807kB
2026-07-17T21:48:09,grpc-postgres_c100_p10000_t4,infrastructure-grpc-mongo-1,0.12%,39.2MiB / 7.356GiB,0.52%,2.35MB / 3.34MB,549kB / 946kB
2026-07-17T21:48:09,grpc-postgres_c100_p10000_t4,infrastructure-rest-mongo-1,0.22%,70.7MiB / 7.356GiB,0.94%,3.32MB / 8.56MB,33.1MB / 0B
2026-07-17T21:48:09,grpc-postgres_c100_p10000_t4,infrastructure-rest-postgres-1,0.14%,46.39MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T21:48:09,grpc-postgres_c100_p10000_t4,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,2.86MB / 8.07MB,1.97MB / 0B
2026-07-17T21:48:09,grpc-postgres_c100_p10000_t4,infrastructure-grafana-1,0.07%,56.35MiB / 7.356GiB,0.75%,34.1kB / 8.81kB,127MB / 303kB
2026-07-17T21:48:09,grpc-postgres_c100_p10000_t4,infrastructure-postgres-1,74.85%,242.7MiB / 7.356GiB,3.22%,2.56GB / 4.71GB,34.7MB / 8.68GB
2026-07-17T21:48:09,grpc-postgres_c100_p10000_t4,infrastructure-prometheus-1,0.00%,47.46MiB / 7.356GiB,0.63%,16.9MB / 1.96MB,85.7MB / 10.3MB
2026-07-17T21:48:09,grpc-postgres_c100_p10000_t4,infrastructure-redis-1,0.45%,10.91MiB / 7.356GiB,0.14%,6.11MB / 4.17MB,11.7MB / 1.44MB
2026-07-17T21:48:09,grpc-postgres_c100_p10000_t4,infrastructure-mongo-1,57.96%,467.4MiB / 7.356GiB,6.21%,5.43MB / 4.01MB,232MB / 18.5MB
